part,id,key,CN,EN,JP,VI_old,VI_new,HV_new,reason
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_1,Main_Linaxita_2_9_370_1,鉴于当前紧迫的局势，众人在临时营地的主营帐中与黑海岸客卿卜灵取得了联系。对方透露，泰缇斯系统已观测到伪作的神王正以一种令人不安的趋势吞噬频率、汲取力量，若任其继续壮大，势必将对彻地之楔构成严重威胁，甚至引发无可挽回的灾厄。为了遏止黑潮蔓延，你、奥古斯塔与众角斗士决议前往桑古伊斯狩原内频率最为集中的区域——呓语镇，追踪神王动向，并设法加以阻截。,"You contact Consultant Buling of the Black Shores. She reports that the Tethys System has detected the False Sovereign rapidly consuming nearby frequencies and growing stronger. Left unchecked, it could threaten the Earthrend Wedge and trigger a catastrophic collapse. To stop the Dark Tide's spread and intercept the Sovereign, you, Augusta, and the Gladiators set out for Murmurstown, the most frequency-rich area in the hunting grounds.",緊迫した状況の中、臨時キャンプの指揮所で、あなたたちはブラックショアの協力者、卜霊と連絡を取った。テティスシステムの観測によれば、偽りの神王は恐ろしい速度で周波数を取り込み、力を蓄えている。この状態が続けば、地穿ちの楔にとって深刻な脅威となり、取り返しのつかない結果を招く恐れがあるという。黒潮の蔓延を食い止めるため、あなたとオーガスタ、そしてグラディエーターたちは、神王を止めるべく、サングイス狩猟台地の中でも周波数が最も集中している場所――うわごとの町へと向かった。,"Cân nhắc tình hình khẩn cấp hiện tại, mọi người ở lều chính của doanh trại tạm thời đã liên lạc với Khách Khanh Bờ Biển Đen Buling. Đối phương tiết lộ, Hệ Thống Tethys đã quan sát thấy Thần Vương Ngụy Tác đang cắn nuốt tần số, hút lấy sức mạnh với một xu thế đáng lo ngại, nếu cứ mặc cho nó tiếp tục lớn mạnh, chắc chắn sẽ gây ra mối đe dọa nghiêm trọng cho Chiếc Nêm Xuyên Địa, thậm chí gây ra thảm họa không thể cứu vãn. Để ngăn chặn Hắc Triều lan rộng, bạn, Augusta và các võ sĩ giác đấu quyết định đi đến khu vực tập trung tần số nhiều nhất trong Cao nguyên Sanguis ... Thị Trấn Nói Mớ, theo dõi động thái của Thần Vương và tìm cách ngăn chặn.","Cân nhắc tình hình khẩn cấp hiện tại, mọi người ở lều chính của doanh trại tạm thời đã liên lạc với Khách Khanh Bờ Biển Đen Buling. Đối phương tiết lộ, Hệ thống Tethys đã quan sát thấy Thần Vương Ngụy Tác đang cắn nuốt tần số, hút lấy sức mạnh với một xu thế đáng lo ngại, nếu cứ mặc cho nó tiếp tục lớn mạnh, chắc chắn sẽ gây ra mối đe dọa nghiêm trọng cho Chiếc Nêm Xuyên Địa, thậm chí gây ra thảm họa không thể cứu vãn. Để ngăn chặn Hắc Triều lan rộng, bạn, Augusta và các võ sĩ giác đấu quyết định đi đến khu vực tập trung tần số nhiều nhất trong Cao nguyên Sanguis... Thị Trấn Nói Mớ, theo dõi động thái của Thần Vương và tìm cách ngăn chặn.","Cân nhắc tình hình khẩn cấp hiện tại, mọi người ở lều chính của doanh trại tạm thời đã liên lạc với Khách Khanh Bờ Biển Đen Buling. Đối phương tiết lộ, Hệ thống Tethys đã quan sát thấy Thần Vương Ngụy Tác đang cắn nuốt tần số, hút lấy sức mạnh với một xu thế đáng lo ngại, nếu cứ mặc cho nó tiếp tục lớn mạnh, chắc chắn sẽ gây ra mối đe dọa nghiêm trọng cho Chiếc Nêm Xuyên Địa, thậm chí gây ra thảm họa không thể cứu vãn. Để ngăn chặn Hắc Triều lan rộng, bạn, Augusta và các võ sĩ giác đấu quyết định đi đến khu vực tập trung tần số nhiều nhất trong Cao nguyên Sanguis... Thị Trấn Nói Mớ, theo dõi động thái của Thần Vương và tìm cách ngăn chặn.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_38,Main_Linaxita_2_9_370_38,呓语镇……,Murmurstown...,うわごとの町……,Thị trấn Ảo Mộng...,Thị trấn Ảo mộng...,Thị trấn Ảo mộng...,QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_42,Main_Linaxita_2_9_370_42,总督阁下。,Your Excellency.,……総督。,Tổng Đốc các hạ.,Tổng đốc các hạ.,Tổng đốc các hạ.,QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_43,Main_Linaxita_2_9_370_43,请允许我与您一同前往呓语镇。,"With your permission, I wish to accompany you to Murmurstown.",どうか、私にも同行させてください。,Xin cho phép tại hạ được đi cùng ngài đến Thị trấn Ảo Mộng.,Xin cho phép tại hạ được đi cùng ngài đến Thị trấn Ảo mộng.,Xin cho phép tại hạ được đi cùng ngài đến Thị trấn Ảo mộng.,QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_50,Main_Linaxita_2_9_370_50,总督阁下，我等愿意追随你的脚步。,"Your Excellency, we will follow you anywhere.",総督、我らも共に戦います。,"Tổng Đốc các hạ, chúng thần nguyện đi theo bước chân của ngài.","Tổng đốc các hạ, chúng thần nguyện đi theo bước chân của ngài.","Tổng đốc các hạ, chúng thần nguyện đi theo bước chân của ngài.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_370_8,Main_Linaxita_2_9_370_8,总督宫先前与黎那汐塔一带的客卿搭上了线，双方谈妥了，狩猎期间，黑海岸可以占用七丘的中枢，监测、收集黑潮数据。,The Ephor's Palace has previously established a connection with a Consultant in the Rinascita region. We've reached an agreement granting the Black Shores permission to access Septimont's Resonance Nexus. They'll be able to monitor and collect data on the Dark Tide during the hunt.,総督府は以前、リナシータ一帯で活動するブラックショアの協力者を手に入れた。双方合意のもと、狩猟期間中、ブラックショアにはセブン・ヒルズの中枢を利用し、<ano=くろしお>黒潮</ano>のデータの監視や収集の許可を与えている。,"Phủ Tổng Đốc trước đó đã bắt nối được với Khách Khanh ở khu vực Rinascita, hai bên đã đàm phán xong, trong thời gian săn bắn, Bờ Biển Đen có thể chiếm dụng trung tâm kết nối của Bảy Ngọn Đồi, giám sát, thu thập dữ liệu của Hắc Triều.","Phủ Tổng đốc trước đó đã bắt nối được với Khách Khanh ở khu vực Rinascita, hai bên đã đàm phán xong, trong thời gian săn bắn, Bờ Biển Đen có thể chiếm dụng trung tâm kết nối của Bảy Ngọn Đồi, giám sát, thu thập dữ liệu của Hắc Triều.","Phủ Tổng đốc trước đó đã bắt nối được với Khách Khanh ở khu vực Rinascita, hai bên đã đàm phán xong, trong thời gian săn bắn, Bờ Biển Đen có thể chiếm dụng trung tâm kết nối của Bảy Ngọn Đồi, giám sát, thu thập dữ liệu của Hắc Triều.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_375_1,Main_Linaxita_2_9_375_1,阿维狄亚，准备好定向锚，我们需要在呓语镇筑起防线。,"Avidius, ready the Anchor Stones. We must set up a defense line around Murmurstown.",アウィディウス、アンカーストーンを準備せよ。うわごとの町に防衛線を築くのだ。,"Avidia, chuẩn bị Neo Định Hướng, chúng ta cần phải dựng phòng tuyến ở Thị trấn Ảo Mộng.","Avidia, chuẩn bị Neo Định Hướng, chúng ta cần phải dựng phòng tuyến ở Thị trấn Ảo mộng.","Avidia, chuẩn bị Neo Định Hướng, chúng ta cần phải dựng phòng tuyến ở Thị trấn Ảo mộng.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_37_2,Main_Linaxita_2_9_37_2,总督所言不错。,The Ephor speaks the truth.,総督の仰る通りです。,Ngài Tổng Đốc nói không sai.,Ngài Tổng đốc nói không sai.,Ngài Tổng đốc nói không sai.,QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_380_1,Main_Linaxita_2_9_380_1,呓语镇就在狩原下层的受蚀地，十六年前那里曾遭受黑潮侵蚀，后来几乎成了禁地。,Murmurstown sits atop the Wastelands below the hunting grounds. It has since become a forbidden territory after the Dark Tide's corruption sixteen years ago.,うわごとの町は、台地下層の<ano=ちょうしょくち>潮蝕地</ano>にある。しかし16年前、<ano=くろしお>黒潮</ano>の侵蝕を受けて以来、禁断の地となった。,"Thị trấn Ảo Mộng nằm ngay Vùng bị ăn mòn dưới tầng dưới của bãi săn, mười sáu năm trước nơi đó từng bị Hắc Triều xâm thực, sau đó gần như trở thành cấm địa.","Thị trấn Ảo mộng nằm ngay Vùng bị ăn mòn dưới tầng dưới của bãi săn, mười sáu năm trước nơi đó từng bị Hắc Triều xâm thực, sau đó gần như trở thành cấm địa.","Thị trấn Ảo mộng nằm ngay Vùng bị ăn mòn dưới tầng dưới của bãi săn, mười sáu năm trước nơi đó từng bị Hắc Triều xâm thực, sau đó gần như trở thành cấm địa.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_385_12,Main_Linaxita_2_9_385_12,总督阁下，我会遵照您的愿望——这当然也是我的愿望——带人在呓语镇周围布设定向锚。至少，我会确保呓语镇以外的区域，暂时安然无恙。,"Your command is our duty, Your Excellency. We will deploy Anchor Stones around Murmurstown, and I'll personally see that the perimeter stays undisturbed.",総督、私は命令通り——もちろん、これは私自身の希望でもありますが、仲間を率いてうわごとの町の周囲にアンカーストーンを設置します。少なくとも、うわごとの町の外は一時的な安全を確保できるでしょう。,"Tổng Đốc các hạ, tại hạ sẽ làm theo tâm nguyện của ngài - đây đương nhiên cũng là mong mỏi của tại hạ - dẫn người đi thiết lập Neo Định Hướng quanh Thị trấn Ảo Mộng. Ít nhất, tại hạ sẽ đảm bảo các khu vực bên ngoài Thị trấn Ảo Mộng, tạm thời được bình yên vô sự.","Tổng đốc các hạ, tại hạ sẽ làm theo tâm nguyện của ngài - đây đương nhiên cũng là mong mỏi của tại hạ - dẫn người đi thiết lập Neo Định Hướng quanh Thị trấn Ảo mộng. Ít nhất, tại hạ sẽ đảm bảo các khu vực bên ngoài Thị trấn Ảo mộng, tạm thời được bình yên vô sự.","Tổng đốc các hạ, tại hạ sẽ làm theo tâm nguyện của ngài - đây đương nhiên cũng là mong mỏi của tại hạ - dẫn người đi thiết lập Neo Định Hướng quanh Thị trấn Ảo mộng. Ít nhất, tại hạ sẽ đảm bảo các khu vực bên ngoài Thị trấn Ảo mộng, tạm thời được bình yên vô sự.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_385_13,Main_Linaxita_2_9_385_13,嗯，这样神王的行动也会被限死在呓语镇里。,Yes. This will trap Sovereign inside the town.,そうだ。さすれば<ano=しんおう>神王</ano>の行動も、うわごとの町の中に限定されるはず。,"Ừm, như vậy hành động của Thần Vương cũng sẽ bị giới hạn trong Thị trấn Ảo Mộng.","Ừm, như vậy hành động của Thần Vương cũng sẽ bị giới hạn trong Thị trấn Ảo mộng.","Ừm, như vậy hành động của Thần Vương cũng sẽ bị giới hạn trong Thị trấn Ảo mộng.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||Main_Linaxita_2_9_385_9,Main_Linaxita_2_9_385_9,十六年前呓语镇的惨剧……绝不会重演。,The devastation that befell Murmurstown sixteen years ago will never be repeated.,16年前の惨劇を、二度と繰り返すものか……,Thảm kịch của Thị trấn Ảo Mộng mười sáu năm trước... tuyệt đối không thể lặp lại.,Thảm kịch của Thị trấn Ảo mộng mười sáu năm trước... tuyệt đối không thể lặp lại.,Thảm kịch của Thị trấn Ảo mộng mười sáu năm trước... tuyệt đối không thể lặp lại.,QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
